,调和平均温度,扭矩转速积,机器质量等级,运行时间
704,302.7754994221562,48862.799999999996,1,23
705,302.67547481420314,46787.4,2,26
706,302.67547481420314,56953.600000000006,0,31
707,302.72391017173055,62774.4,0,33
708,302.67230388109,60450.0,0,35
709,302.67230388109,66836.0,1,37
710,302.67230388109,56278.0,0,40
711,302.82393529217563,62258.7,0,42
712,302.72391017173055,43887.200000000004,1,44
713,302.772329536074,62857.5,0,47
714,302.772329536074,67639.0,0,49
715,302.8723551741212,60041.200000000004,1,51
716,302.8723551741212,67184.1,1,54
717,302.8723551741212,52420.8,1,57
718,302.9239603960396,65250.9,0,60
719,302.9239603960396,59862.4,0,62
720,302.9239603960396,51250.5,0,64
721,302.9239603960396,45648.9,0,66
722,302.9239603960396,54927.0,0,68
723,302.9239603960396,69511.5,0,70
724,303.02398548333883,52423.799999999996,0,72
725,302.9239603960396,70750.5,0,74
726,302.9239603960396,67456.8,0,76
727,302.9239603960396,54841.0,0,78
728,302.82393529217563,57417.100000000006,0,80
729,302.82707164080557,74610.5,0,82
730,302.8755240138637,52111.0,1,84
731,302.8755240138637,57564.899999999994,0,87
732,302.8755240138637,64925.5,0,89
733,302.8755240138637,54691.2,0,91
734,302.8755240138637,42163.200000000004,1,93
735,302.9239603960396,40377.1,0,96
736,302.9755485893417,76492.5,1,98
737,302.9755485893417,70156.8,1,101
738,302.9755485893417,42122.600000000006,0,104
739,302.92709570957095,53506.799999999996,1,106
740,302.92709570957095,72371.0,0,109
741,302.92709570957095,63028.2,1,111
742,302.9755485893417,73682.0,1,114
743,303.02398548333883,62370.0,1,117
744,303.07557314860634,47940.0,2,120
745,303.1240105540897,64841.99999999999,0,125
746,303.2240356083086,58839.200000000004,1,127
747,303.1240105540897,65688.0,0,130
748,303.07557314860634,55429.6,0,132
749,303.07557314860634,47583.9,0,134
750,303.07557314860634,41687.2,2,136
751,303.12714379947226,68292.0,2,141
752,303.12714379947226,54284.0,1,146
753,303.17559769167354,67059.6,1,149
754,303.17559769167354,68398.40000000001,0,152
755,303.17559769167354,44195.4,1,154
756,303.17559769167354,75825.9,1,157
757,303.17559769167354,48395.200000000004,0,160
758,303.1240105540897,62718.6,0,162
759,303.07557314860634,33810.2,0,164
760,302.9786503877248,50568.600000000006,2,166
761,302.92709570957095,53268.799999999996,0,171
762,303.0271197624546,51097.200000000004,1,173
763,302.8786268361116,40005.200000000004,0,176
764,302.82707164080557,55502.4,0,178
765,302.778603268945,75411.0,0,180
766,302.62702345556653,68029.5,1,182
767,302.5785560878903,66216.0,0,185
768,302.67857968620973,81916.3,1,187
769,302.67857968620973,75027.0,1,190
770,302.67857968620973,54511.2,0,193
771,302.62702345556653,56531.200000000004,2,195
772,302.7270475561427,55740.4,0,200
773,302.7754994221562,39585.0,0,202
774,302.82707164080557,70956.0,2,204
775,302.82707164080557,73412.6,2,0
776,302.82707164080557,70862.4,0,5
777,302.92709570957095,46530.700000000004,1,7
778,302.92709570957095,62928.0,1,10
779,302.9755485893417,62370.0,1,13
780,303.07557314860634,45959.2,0,16
781,303.07557314860634,49755.0,2,18
782,303.07557314860634,65503.799999999996,0,23
783,303.1240105540897,72233.2,0,25
784,303.17559769167354,82348.0,0,27
785,303.17559769167354,56658.7,1,29
786,303.17559769167354,67532.40000000001,0,32
787,303.2240356083086,48640.4,0,34
788,303.32406064601184,57223.99999999999,2,36
789,303.32406064601184,71550.0,0,41
790,303.32406064601184,65472.0,1,43
791,303.27245755727705,51518.49999999999,0,46
792,303.2240356083086,47533.200000000004,0,48
793,303.1240105540897,58755.399999999994,0,50
794,303.0724063994722,63673.0,2,52
795,303.0724063994722,10966.8,0,57
796,303.02078521939956,58751.600000000006,0,59
797,303.22083745466534,53394.0,0,61
798,303.22083745466534,62607.6,0,63
799,303.0724063994722,68206.59999999999,0,65
800,302.97238079524834,88364.9,0,67
801,302.97238079524834,43589.200000000004,0,69
802,302.8723551741212,62179.2,0,71
803,302.82393529217563,69360.0,1,73
804,302.8723551741212,49660.2,0,76
805,302.8723551741212,65859.0,1,78
806,302.82393529217563,57373.399999999994,1,81
807,302.7754994221562,57208.200000000004,2,84
808,302.72391017173055,63034.399999999994,1,89
809,302.67547481420314,75699.9,1,92
810,302.67547481420314,64357.700000000004,1,95
811,302.67547481420314,55321.2,1,98
812,302.67547481420314,62217.200000000004,1,101
813,302.7754994221562,65973.6,2,104
814,302.82393529217563,55936.399999999994,0,109
815,302.82393529217563,71909.5,0,111
816,302.82393529217563,77331.2,2,113
817,302.72391017173055,51294.600000000006,2,118
818,302.72391017173055,47800.6,0,123
819,302.82393529217563,32857.6,0,125
820,302.82393529217563,47709.0,0,127
821,302.7754994221562,73383.2,0,129
822,302.8723551741212,48952.799999999996,1,131
823,302.9239603960396,54316.799999999996,0,134
824,302.82393529217563,66555.0,0,136
825,302.82393529217563,56265.0,0,138
826,302.7754994221562,56809.49999999999,1,140
827,302.7754994221562,67890.0,0,143
828,302.82393529217563,45926.4,0,145
829,302.82393529217563,58691.5,1,147
830,302.7754994221562,39667.2,1,150
831,302.7270475561427,65244.100000000006,0,153
832,302.7754994221562,58628.2,0,155
833,302.7754994221562,58627.2,0,157
834,302.82393529217563,68861.8,0,159
835,302.7270475561427,79843.4,0,161
836,302.67547481420314,49595.200000000004,1,163
837,302.475425549496,60791.6,2,166
838,302.52699933906143,67876.0,1,171
839,302.4269752066116,76061.3,0,174
840,302.4269752066116,43240.0,0,176
841,302.475425549496,44616.0,0,178
842,302.475425549496,71010.0,1,180
843,302.52385988103106,68761.0,1,183
844,302.475425549496,80947.0,0,186
845,302.4269752066116,57073.8,0,188
846,302.475425549496,55668.99999999999,2,190
847,302.37540089270954,54344.399999999994,0,195
848,302.37540089270954,59856.0,0,197
849,302.4269752066116,57657.6,1,199
850,302.326951058201,51793.0,0,0
851,302.37540089270954,61398.50000000001,1,2
852,302.37540089270954,63050.399999999994,0,5
853,302.326951058201,41737.5,2,7
854,302.27537621961307,58643.200000000004,0,12
855,302.27537621961307,66047.9,1,14
856,302.37540089270954,57760.0,0,17
857,302.4238347107438,58440.4,2,19
858,302.475425549496,71588.40000000001,0,24
859,302.37540089270954,63018.9,2,26
860,302.37540089270954,54543.600000000006,0,31
861,302.37540089270954,72441.59999999999,1,33
862,302.4238347107438,67158.0,1,36
863,302.27537621961307,59666.6,1,39
864,302.32380952380953,60331.6,0,42
865,302.32380952380953,62622.0,1,44
866,302.4238347107438,78437.2,2,47
867,302.52385988103106,45727.200000000004,1,52
868,302.4722525202446,59969.5,0,55
869,302.52385988103106,53716.8,1,57
870,302.52385988103106,62058.99999999999,0,60
871,302.62068054179053,48692.1,0,62
872,302.67230388109,48752.700000000004,1,64
873,302.72070673712017,67354.8,0,67
874,302.72070673712017,59921.5,1,69
875,302.72070673712017,58129.600000000006,0,72
876,302.72070673712017,54374.9,0,74
877,302.9207590759076,48031.799999999996,1,76
878,302.9207590759076,62783.6,0,79
879,303.0724063994722,77440.9,0,81
880,303.1208113456465,53301.00000000001,1,83
881,303.0724063994722,62857.799999999996,0,86
882,303.1208113456465,39560.0,0,88
883,303.1208113456465,77438.4,0,90
884,303.17243198680956,79012.59999999999,0,92
885,303.17243198680956,52254.600000000006,0,94
886,303.0724063994722,68286.3,0,96
887,303.0724063994722,77004.0,0,98
888,302.9239603960396,52930.799999999996,1,100
889,302.82393529217563,67924.8,1,103
890,302.8755240138637,54350.399999999994,1,106
891,302.82393529217563,49615.5,0,109
892,302.72391017173055,70898.4,0,111
893,302.72391017173055,68615.4,1,113
894,302.72391017173055,68742.40000000001,1,116
895,302.72391017173055,46592.0,1,119
896,302.72391017173055,55202.399999999994,0,122
897,302.67230388109,61172.100000000006,0,124
898,302.6238850346878,53200.799999999996,1,126
899,302.52385988103106,46218.6,1,129
900,302.4722525202446,57566.4,2,132
901,302.52385988103106,61689.6,0,137
902,302.4722525202446,51156.0,0,139
903,302.52385988103106,62696.8,1,141
904,302.57227820915244,48766.899999999994,0,144
905,302.6238850346878,43804.0,2,146
906,302.67230388109,72979.2,0,151
907,302.6238850346878,56349.2,0,153
908,302.52385988103106,58421.600000000006,0,155
909,302.57227820915244,74225.2,0,157
910,302.57227820915244,55520.0,0,159
911,302.67230388109,53748.0,2,161
912,302.67230388109,60350.5,1,166
913,302.72391017173055,49295.4,0,169
914,302.67230388109,40147.2,0,171
915,302.72391017173055,55856.4,1,173
916,302.67230388109,49091.700000000004,0,176
917,302.67230388109,74932.0,0,178
918,302.67230388109,63769.6,0,180
919,302.67230388109,39935.4,0,182
920,302.772329536074,65436.0,0,184
921,302.772329536074,56929.6,2,186
922,302.8723551741212,75275.2,1,191
923,302.772329536074,56572.899999999994,1,194
924,302.8207329151535,59978.4,1,197
925,302.772329536074,53068.899999999994,0,200
926,302.772329536074,57740.4,0,202
927,302.772329536074,70459.59999999999,0,204
928,302.9207590759076,69199.9,1,206
929,302.9207590759076,59840.0,1,0
930,303.02078521939956,49740.0,0,3
931,302.9207590759076,37817.5,0,5
932,302.9207590759076,53280.0,0,7
933,302.8207329151535,45645.600000000006,0,9
934,302.772329536074,52138.9,0,11
935,302.72070673712017,68597.1,0,13
936,302.72070673712017,57944.9,0,15
937,302.772329536074,49464.8,0,17
938,302.8207329151535,62809.2,2,19
939,302.8207329151535,48527.7,0,24
940,302.8207329151535,75484.7,1,26
941,302.9207590759076,58053.0,1,29
942,303.02078521939956,42727.299999999996,1,32
943,302.96914700544465,49399.8,1,35
944,302.96914700544465,57493.8,0,38
945,302.9207590759076,56543.399999999994,0,40
946,302.9207590759076,75872.7,1,42
947,302.96914700544465,39173.6,1,45
948,303.02078521939956,59826.4,0,48
949,302.9207590759076,61893.6,0,50
950,302.9207590759076,70231.7,1,52
951,302.9207590759076,56176.8,0,55
952,302.9207590759076,82935.0,0,57
953,302.96914700544465,61734.4,0,59
954,302.96914700544465,52653.6,0,61
955,303.0175189706368,48894.3,0,63
956,303.0175189706368,53004.799999999996,0,65
957,303.06917367639784,56607.799999999996,0,67
958,303.06917367639784,72953.8,0,69
959,303.0175189706368,64577.99999999999,0,71
960,302.96914700544465,64651.7,1,73
961,302.869120316884,70400.40000000001,1,76
962,302.8207329151535,41745.299999999996,0,79
963,302.8207329151535,76593.0,0,81
964,302.72070673712017,55595.7,0,83
965,302.76909361069835,68427.09999999999,0,85
966,302.72070673712017,72201.6,0,87
967,302.72070673712017,63835.2,1,89
968,302.72070673712017,58086.2,2,92
969,302.72070673712017,63244.8,2,97
970,302.62068054179053,66788.8,1,102
971,302.62068054179053,74324.4,0,105
972,302.57227820915244,74137.6,0,107
973,302.57227820915244,67602.6,0,109
974,302.52065432914736,59710.7,0,111
975,302.57227820915244,65894.5,1,113
976,302.57227820915244,52331.100000000006,0,116
977,302.67230388109,61357.5,0,118
978,302.67230388109,60064.2,0,120
979,302.72391017173055,65074.799999999996,0,122
980,302.57227820915244,51050.3,2,124
981,302.67230388109,80534.0,1,129
982,302.67230388109,68404.6,0,132
983,302.67230388109,49488.4,0,134
984,302.67230388109,44199.1,0,136
985,302.72391017173055,70615.0,0,138
986,302.772329536074,64843.200000000004,0,140
987,302.82393529217563,67260.59999999999,1,142
988,302.82393529217563,50133.1,1,145
989,302.772329536074,62871.200000000004,0,148
990,302.72391017173055,65035.99999999999,2,150
991,302.72391017173055,76108.5,1,155
992,302.72391017173055,62325.0,0,158
993,302.772329536074,61413.1,1,160
994,302.72391017173055,64779.6,1,163
995,302.67547481420314,63108.5,1,166
996,302.82393529217563,62709.6,0,169
997,302.7754994221562,64264.2,0,171
998,302.9239603960396,49888.799999999996,1,173
999,303.02398548333883,55664.00000000001,2,176
1000,302.97238079524834,41769.0,0,181
1001,302.9239603960396,68446.3,0,183
1002,302.9239603960396,57937.8,1,185
1003,302.9239603960396,64075.0,0,188
1004,303.0724063994722,62177.5,1,190
1005,302.97238079524834,63275.3,1,193
1006,303.0724063994722,68342.1,0,196
1007,303.1240105540897,54091.200000000004,1,198
1008,303.1208113456465,69053.59999999999,0,0
1009,303.0724063994722,50419.6,2,2
1010,303.1240105540897,58211.99999999999,0,7
1011,303.17243198680956,67914.90000000001,0,9
1012,303.22083745466534,55979.6,0,11
1013,303.27245755727705,44823.4,0,13
1014,303.27245755727705,58650.0,1,15
1015,303.27245755727705,68922.5,0,18
1016,303.32086354647333,57152.0,0,20
1017,303.32086354647333,69740.5,1,22
1018,303.4208896210873,53732.799999999996,0,25
1019,303.32086354647333,44731.7,0,27
1020,303.37248311089144,49277.9,1,29
1021,303.37248311089144,77319.0,0,32
1022,303.5209156785244,48803.2,0,34
1023,303.4208896210873,64820.799999999996,0,36
1024,303.4208896210873,63706.5,0,38
1025,303.4208896210873,78207.0,0,40
1026,303.27245755727705,86256.3,0,42
1027,303.32086354647333,64152.0,0,44
1028,303.5209156785244,63027.5,0,46
1029,303.5209156785244,63800.0,0,48
1030,303.5209156785244,44820.0,1,50
1031,303.47250864766926,51947.99999999999,2,53
1032,303.5209156785244,62456.00000000001,0,58
1033,303.47250864766926,64393.7,0,60
1034,303.5209156785244,78264.8,0,62
1035,303.5693067676601,42533.4,1,64
1036,303.5209156785244,58613.1,0,67
1037,303.5209156785244,71944.0,1,69
1038,303.47250864766926,45150.0,0,72
1039,303.4240856672158,62863.4,1,74
1040,303.5209156785244,58713.600000000006,0,77
1041,303.67255967078194,69300.0,0,79
1042,303.6209417188015,83586.8,0,81
1043,303.57253416762717,60936.8,0,83
1044,303.57253416762717,64688.4,2,85
1045,303.57253416762717,67545.0,1,90
1046,303.67255967078194,50239.8,1,93
1047,303.7725851571499,43137.6,0,96
1048,303.7725851571499,38606.0,2,98
1049,303.8209937479434,77556.0,0,103
1050,303.86938641223884,57380.4,1,105
1051,303.92101973684214,49905.600000000006,0,108
1052,303.92101973684214,45696.0,0,110
1053,303.92101973684214,73202.8,1,112
1054,304.02104570864844,48389.1,1,115
1055,304.1210716633794,60417.0,0,118
1056,304.1210716633794,53303.9,1,120
1057,304.1210716633794,63154.0,0,123
1058,304.1694658997535,42955.0,0,125
1059,304.1694658997535,60797.5,0,127
1060,304.1694658997535,60109.399999999994,1,129
1061,304.321123521682,48910.0,1,132
1062,304.22109760105155,65268.0,1,135
1063,304.321123521682,59670.799999999996,0,138
1064,304.321123521682,84302.0,0,140
1065,304.42114942528735,47829.0,1,142
1066,304.42114942528735,54054.7,0,145
1067,304.321123521682,72115.3,0,147
1068,304.321123521682,64295.99999999999,0,149
1069,304.321123521682,45648.0,1,151
1070,304.36951880440137,61538.4,2,154
1071,304.46954523066825,49943.1,0,159
1072,304.5695716395864,68901.3,0,161
1073,304.5695716395864,63067.9,1,163
1074,304.5695716395864,70541.4,0,166
1075,304.46954523066825,60154.2,0,168
1076,304.5695716395864,63996.9,0,170
1077,304.5695716395864,54734.4,0,172
1078,304.5695716395864,57150.399999999994,0,174
1079,304.5695716395864,59979.4,1,176
1080,304.5695716395864,63673.0,2,179
1081,304.5211753118844,67194.40000000001,0,184
1082,304.5695716395864,78780.0,1,186
1083,304.46954523066825,55735.0,0,189
1084,304.42114942528735,52154.700000000004,0,191
1085,304.36951880440137,50463.0,0,193
1086,304.36951880440137,81732.0,0,195
1087,304.2694923607689,55584.0,0,197
1088,304.31787122207623,53071.2,0,199
1089,304.2694923607689,48052.799999999996,1,201
1090,304.21784423266513,57721.7,1,204
1091,304.1694658997535,35112.0,0,207
1092,304.2694923607689,69943.5,1,209
1093,304.22109760105155,54619.3,2,212
1094,304.2694923607689,49152.6,2,0
1095,304.321123521682,66620.40000000001,0,5
1096,304.321123521682,68275.40000000001,0,7
1097,304.2694923607689,71518.3,2,9
1098,304.321123521682,57718.200000000004,0,14
1099,304.42114942528735,61758.4,0,16
1100,304.321123521682,43672.5,0,18
1101,304.272712337769,65888.9,0,20
1102,304.22109760105155,60329.3,0,22
1103,304.22109760105155,69600.8,0,24
1104,304.22109760105155,60996.0,0,26
1105,304.2694923607689,60037.200000000004,0,28
1106,304.2694923607689,63287.5,0,30
1107,304.36951880440137,77949.40000000001,1,32
1108,304.31787122207623,62985.0,1,35
1109,304.2694923607689,82659.0,0,38
1110,304.2694923607689,50752.8,0,40
1111,304.21784423266513,67666.0,1,42
1112,304.21784423266513,57758.399999999994,0,45
1113,304.21784423266513,82150.0,0,47
1114,304.1210716633794,64259.200000000004,1,49
1115,304.1210716633794,56479.99999999999,1,52
1116,304.1210716633794,65780.0,0,55
1117,304.17268693508623,47047.0,0,57
1118,304.17268693508623,67024.09999999999,1,59
1119,304.12426035502955,73155.5,2,62
1120,304.0726615156995,64926.4,1,67
1121,304.0726615156995,52780.0,2,70
1122,304.12426035502955,68784.4,0,75
1123,304.2242852448242,41855.200000000004,0,77
1124,304.2242852448242,41917.5,0,79
1125,304.17268693508623,60549.3,2,81
1126,304.12426035502955,66409.2,0,86
1127,304.12426035502955,62006.9,1,88
1128,304.075817853033,51626.6,2,91
1129,304.0242354488655,61447.0,2,96
1130,304.0242354488655,45892.6,1,101
1131,303.9242105263158,40640.4,2,104
1132,303.9242105263158,56212.2,1,109
1133,303.9242105263158,59244.7,1,112
1134,304.0726615156995,57254.4,0,115
1135,303.9726360795922,55913.0,0,117
1136,304.0242354488655,87305.20000000001,0,119
1137,304.0726615156995,67378.5,0,121
1138,304.0726615156995,57855.0,2,123
1139,304.12426035502955,43740.0,0,128
1140,304.12426035502955,54155.9,2,130
1141,304.12426035502955,80956.2,0,135
1142,304.17268693508623,65012.799999999996,0,137
1143,304.12426035502955,47144.0,0,139
1144,304.0726615156995,51440.4,2,141
1145,304.0726615156995,68199.9,0,146
1146,304.0726615156995,72225.8,0,148
1147,303.9726360795922,65902.0,0,150
1148,304.0242354488655,50475.3,0,152
1149,304.0726615156995,53060.4,0,154
1150,304.0726615156995,67354.0,0,156
1151,304.0726615156995,66125.40000000001,0,158
1152,304.0242354488655,55037.299999999996,1,160
1153,304.0242354488655,82972.8,0,163
1154,303.97579345502385,70658.0,1,165
1155,304.075817853033,58765.5,0,168
1156,303.97579345502385,70990.0,0,170
1157,303.97579345502385,54186.299999999996,0,172
1158,304.075817853033,52235.00000000001,0,174
