,level,temp_1,temp_2,efficient,time,target,class
540,2,298.1,309.1,63412.5,49,0,Normal
541,0,298.1,309.0,53006.0,54,0,Normal
542,0,298.1,309.0,56052.0,56,0,Normal
543,0,298.1,309.0,60628.5,58,0,Normal
544,2,298.1,309.0,59533.2,60,0,Normal
545,1,298.1,308.9,55546.4,65,0,Normal
546,1,298.0,308.9,68824.59999999999,68,0,Normal
547,0,298.0,308.8,51128.700000000004,71,0,Normal
548,0,298.0,308.8,57074.100000000006,73,0,Normal
549,1,298.2,308.9,72134.4,75,0,Normal
550,1,298.4,309.1,58093.200000000004,78,0,Normal
551,0,298.4,309.1,53220.8,81,0,Normal
552,1,298.5,309.2,67233.59999999999,83,0,Normal
553,1,298.4,309.1,59932.49999999999,86,0,Normal
554,0,298.4,309.0,34790.4,89,0,Normal
555,0,298.3,308.9,75431.3,91,0,Normal
556,0,298.4,308.9,56817.2,93,0,Normal
557,0,298.4,309.0,77679.8,95,0,Normal
558,1,298.4,309.0,59907.2,97,0,Normal
559,0,298.4,308.9,67324.4,100,0,Normal
560,0,298.3,308.9,74814.0,102,0,Normal
561,1,298.3,308.8,70282.90000000001,104,0,Normal
562,0,298.4,308.9,50327.0,107,0,Normal
563,0,298.4,308.9,53071.2,109,0,Normal
564,0,298.4,308.8,58465.8,111,0,Normal
565,0,298.5,308.9,49511.8,113,0,Normal
566,0,298.5,308.8,78721.2,115,0,Normal
567,1,298.4,308.7,50212.799999999996,117,0,Normal
568,0,298.4,308.6,62622.0,120,0,Normal
569,2,298.4,308.5,65845.8,122,0,Normal
570,0,298.3,308.4,48501.0,127,0,Normal
571,1,298.2,308.3,64206.0,129,0,Normal
572,0,298.2,308.3,60944.399999999994,132,0,Normal
573,1,298.2,308.4,60249.0,134,0,Normal
574,0,298.2,308.4,74674.4,137,0,Normal
575,0,298.2,308.3,37228.8,139,0,Normal
576,0,298.2,308.3,71502.0,141,0,Normal
577,1,298.0,308.2,39710.0,143,0,Normal
578,0,298.0,308.2,61423.9,146,0,Normal
579,1,298.0,308.1,62854.399999999994,148,0,Normal
580,0,298.1,308.2,59775.299999999996,151,0,Normal
581,0,298.2,308.2,66269.7,153,0,Normal
582,1,298.1,308.2,58386.2,155,0,Normal
583,0,298.2,308.4,63162.0,158,0,Normal
584,0,298.3,308.4,56994.399999999994,160,0,Normal
585,0,298.2,308.3,73308.0,162,0,Normal
586,0,298.2,308.2,62158.4,164,0,Normal
587,0,298.2,308.2,74047.8,166,0,Normal
588,0,298.2,308.3,37026.0,168,0,Normal
589,0,298.3,308.4,62133.00000000001,170,0,Normal
590,0,298.3,308.4,64405.6,172,0,Normal
591,0,298.3,308.4,58941.0,174,0,Normal
592,0,298.3,308.3,63247.2,176,0,Normal
593,1,298.3,308.4,68590.0,178,0,Normal
594,1,298.2,308.3,51480.0,181,0,Normal
595,2,298.1,308.3,64260.0,184,0,Normal
596,0,298.2,308.4,79910.0,189,1,OSF
597,1,298.2,308.3,54578.7,191,0,Normal
598,0,298.2,308.3,68180.0,194,0,Normal
599,1,298.3,308.4,65681.2,196,0,Normal
600,1,298.2,308.3,62698.399999999994,199,0,Normal
601,0,298.2,308.3,54016.0,202,0,Normal
602,1,298.1,308.3,60299.5,204,0,Normal
603,0,298.2,308.4,56436.9,207,0,Normal
604,0,298.2,308.4,66937.0,209,0,Normal
605,0,298.1,308.4,60814.4,211,0,Normal
606,0,298.0,308.3,53576.8,213,0,Normal
607,1,298.0,308.2,70297.6,215,0,Normal
608,0,298.0,308.2,72208.5,218,1,OSF
609,0,298.0,308.1,45611.1,0,0,Normal
610,0,297.9,308.1,62464.799999999996,2,0,Normal
611,0,297.9,308.0,55086.700000000004,4,0,Normal
612,0,297.9,308.0,68838.0,6,0,Normal
613,1,297.8,307.8,67429.1,8,0,Normal
614,0,297.8,307.8,61005.4,11,0,Normal
615,2,297.8,307.9,53600.0,13,0,Normal
616,1,297.8,307.8,52066.200000000004,18,0,Normal
617,0,297.8,307.8,57789.6,21,0,Normal
618,0,297.8,307.8,59330.0,23,0,Normal
619,0,297.8,307.7,59748.50000000001,25,0,Normal
620,0,297.8,307.8,68199.59999999999,27,0,Normal
621,0,297.8,307.7,52934.0,29,0,Normal
622,0,297.7,307.7,55176.899999999994,31,0,Normal
623,0,297.8,307.8,59616.7,33,0,Normal
624,1,297.8,307.9,47119.8,35,0,Normal
625,1,297.9,307.9,61291.99999999999,38,0,Normal
626,0,297.9,308.0,81518.4,41,0,Normal
627,1,297.8,307.9,46491.6,43,0,Normal
628,0,297.8,307.9,70324.2,46,0,Normal
629,2,297.8,307.8,51023.4,48,0,Normal
630,0,297.8,307.8,53610.899999999994,53,0,Normal
631,0,297.9,307.8,76517.0,55,0,Normal
632,0,297.9,307.7,55014.0,57,0,Normal
633,0,297.9,307.7,65200.4,59,0,Normal
634,0,297.7,307.6,40383.6,61,0,Normal
635,2,297.7,307.6,58905.399999999994,63,0,Normal
636,0,297.7,307.6,43990.899999999994,68,0,Normal
637,1,297.8,307.8,75849.0,70,0,Normal
638,0,297.9,307.8,64018.5,73,0,Normal
639,1,297.9,307.8,77267.9,75,0,Normal
640,0,297.9,307.8,56212.5,78,0,Normal
641,0,297.9,307.8,55428.200000000004,80,0,Normal
642,1,297.9,307.9,72678.4,82,0,Normal
643,0,297.9,307.9,62834.0,85,0,Normal
644,0,298.0,308.0,56173.600000000006,87,0,Normal
645,0,297.9,307.9,62173.6,89,0,Normal
646,0,297.9,307.9,66715.2,91,0,Normal
647,2,297.9,307.9,82251.0,93,0,Normal
648,0,297.8,307.8,78139.5,98,0,Normal
649,0,297.9,307.8,56136.49999999999,100,0,Normal
650,0,297.9,307.8,56443.5,102,0,Normal
651,0,297.9,307.8,62865.0,104,0,Normal
652,1,297.9,307.8,63075.0,106,0,Normal
653,0,298.0,307.8,57038.799999999996,109,0,Normal
654,1,298.0,308.0,57535.0,111,0,Normal
655,2,298.0,307.8,56215.2,114,0,Normal
656,0,298.0,307.8,54778.100000000006,119,0,Normal
657,0,298.0,307.8,54012.6,121,0,Normal
658,0,297.9,307.8,59213.0,123,0,Normal
659,1,297.9,307.7,65355.6,125,0,Normal
660,0,297.8,307.8,50892.899999999994,128,0,Normal
661,0,297.9,307.8,68924.6,130,0,Normal
662,2,298.0,307.9,56019.6,132,0,Normal
663,1,298.0,307.9,72267.0,137,0,Normal
664,0,298.0,307.8,73103.8,140,0,Normal
665,2,297.9,307.8,55590.0,142,0,Normal
666,0,298.0,307.8,79417.8,147,0,Normal
667,0,298.2,308.1,85911.7,149,0,Normal
668,1,298.2,308.0,56614.299999999996,151,0,Normal
669,0,298.2,308.1,65110.0,154,0,Normal
670,1,298.1,308.0,67051.2,156,0,Normal
671,2,298.1,308.0,55420.99999999999,159,0,Normal
672,0,298.1,308.0,52607.0,164,0,Normal
673,0,298.2,308.0,66105.90000000001,166,0,Normal
674,1,298.2,308.0,66599.2,168,0,Normal
675,2,298.2,307.9,66521.0,171,0,Normal
676,1,298.1,307.9,50307.4,176,0,Normal
677,0,298.2,308.0,58330.0,179,0,Normal
678,2,298.2,307.9,59192.700000000004,181,0,Normal
679,0,298.2,307.9,55836.0,186,0,Normal
680,0,298.2,307.9,48116.799999999996,188,0,Normal
681,0,298.2,307.9,52889.100000000006,190,0,Normal
682,0,298.2,307.9,48481.6,192,0,Normal
683,0,298.2,307.8,47520.8,194,0,Normal
684,0,298.1,307.9,57781.2,196,0,Normal
685,0,298.1,307.8,71313.59999999999,198,0,Normal
686,1,298.1,307.8,60480.8,200,0,Normal
687,0,298.1,307.8,58211.99999999999,203,0,Normal
688,0,298.0,307.7,61767.299999999996,205,0,Normal
689,2,297.9,307.6,60974.0,207,0,Normal
690,1,297.9,307.5,50727.6,212,0,Normal
691,0,298.0,307.5,53923.2,215,0,Normal
692,0,298.0,307.5,49996.799999999996,217,0,Normal
693,1,297.9,307.4,55706.0,219,0,Normal
694,1,297.8,307.3,46904.0,222,0,Normal
695,1,297.9,307.4,74078.4,0,0,Normal
696,0,297.8,307.3,63991.0,3,0,Normal
697,0,297.9,307.3,47971.200000000004,5,0,Normal
698,2,297.9,307.3,47728.1,7,0,Normal
699,0,297.9,307.3,55123.4,12,0,Normal
700,0,297.9,307.4,57013.0,14,0,Normal
701,0,297.9,307.5,58849.700000000004,16,0,Normal
702,1,297.9,307.4,61561.5,18,0,Normal
703,0,297.9,307.5,61356.6,21,0,Normal
704,1,298.1,307.6,48862.799999999996,23,0,Normal
705,2,298.0,307.5,46787.4,26,0,Normal
706,0,298.0,307.5,56953.600000000006,31,0,Normal
707,0,298.0,307.6,62774.4,33,0,Normal
708,0,297.9,307.6,60450.0,35,0,Normal
709,1,297.9,307.6,66836.0,37,0,Normal
710,0,297.9,307.6,56278.0,40,0,Normal
711,0,298.1,307.7,62258.7,42,0,Normal
712,1,298.0,307.6,43887.200000000004,44,0,Normal
713,0,298.0,307.7,62857.5,47,0,Normal
714,0,298.0,307.7,67639.0,49,0,Normal
715,1,298.1,307.8,60041.200000000004,51,0,Normal
716,1,298.1,307.8,67184.1,54,0,Normal
717,1,298.1,307.8,52420.8,57,0,Normal
718,0,298.2,307.8,65250.9,60,0,Normal
719,0,298.2,307.8,59862.4,62,0,Normal
720,0,298.2,307.8,51250.5,64,0,Normal
721,0,298.2,307.8,45648.9,66,0,Normal
722,0,298.2,307.8,54927.0,68,0,Normal
723,0,298.2,307.8,69511.5,70,0,Normal
724,0,298.3,307.9,52423.799999999996,72,0,Normal
725,0,298.2,307.8,70750.5,74,0,Normal
726,0,298.2,307.8,67456.8,76,0,Normal
727,0,298.2,307.8,54841.0,78,0,Normal
728,0,298.1,307.7,57417.100000000006,80,0,Normal
729,0,298.2,307.6,74610.5,82,0,Normal
730,1,298.2,307.7,52111.0,84,0,Normal
731,0,298.2,307.7,57564.899999999994,87,0,Normal
732,0,298.2,307.7,64925.5,89,0,Normal
733,0,298.2,307.7,54691.2,91,0,Normal
734,1,298.2,307.7,42163.200000000004,93,0,Normal
735,0,298.2,307.8,40377.1,96,0,Normal
736,1,298.3,307.8,76492.5,98,0,Normal
737,1,298.3,307.8,70156.8,101,0,Normal
738,0,298.3,307.8,42122.600000000006,104,0,Normal
739,1,298.3,307.7,53506.799999999996,106,0,Normal
740,0,298.3,307.7,72371.0,109,0,Normal
741,1,298.3,307.7,63028.2,111,0,Normal
742,1,298.3,307.8,73682.0,114,0,Normal
743,1,298.3,307.9,62370.0,117,0,Normal
744,2,298.4,307.9,47940.0,120,0,Normal
745,0,298.4,308.0,64841.99999999999,125,0,Normal
746,1,298.5,308.1,58839.200000000004,127,0,Normal
747,0,298.4,308.0,65688.0,130,0,Normal
748,0,298.4,307.9,55429.6,132,0,Normal
749,0,298.4,307.9,47583.9,134,0,Normal
750,2,298.4,307.9,41687.2,136,0,Normal
751,2,298.5,307.9,68292.0,141,0,Normal
752,1,298.5,307.9,54284.0,146,0,Normal
753,1,298.5,308.0,67059.6,149,0,Normal
754,0,298.5,308.0,68398.40000000001,152,0,Normal
755,1,298.5,308.0,44195.4,154,0,Normal
756,1,298.5,308.0,75825.9,157,0,Normal
757,0,298.5,308.0,48395.200000000004,160,0,Normal
758,0,298.4,308.0,62718.6,162,0,Normal
759,0,298.4,307.9,33810.2,164,0,Normal
760,2,298.4,307.7,50568.600000000006,166,0,Normal
761,0,298.3,307.7,53268.799999999996,171,0,Normal
762,1,298.4,307.8,51097.200000000004,173,0,Normal
763,0,298.3,307.6,40005.200000000004,176,0,Normal
764,0,298.2,307.6,55502.4,178,0,Normal
765,0,298.2,307.5,75411.0,180,0,Normal
766,1,298.0,307.4,68029.5,182,0,Normal
767,0,298.0,307.3,66216.0,185,0,Normal
768,1,298.1,307.4,81916.3,187,0,Normal
769,1,298.1,307.4,75027.0,190,0,Normal
770,0,298.1,307.4,54511.2,193,0,Normal
771,2,298.0,307.4,56531.200000000004,195,0,Normal
772,0,298.1,307.5,55740.4,200,0,Normal
773,0,298.1,307.6,39585.0,202,0,Normal
774,2,298.2,307.6,70956.0,204,0,Normal
775,2,298.2,307.6,73412.6,0,0,Normal
776,0,298.2,307.6,70862.4,5,0,Normal
777,1,298.3,307.7,46530.700000000004,7,0,Normal
778,1,298.3,307.7,62928.0,10,0,Normal
779,1,298.3,307.8,62370.0,13,0,Normal
780,0,298.4,307.9,45959.2,16,0,Normal
781,2,298.4,307.9,49755.0,18,0,Normal
782,0,298.4,307.9,65503.799999999996,23,0,Normal
783,0,298.4,308.0,72233.2,25,0,Normal
784,0,298.5,308.0,82348.0,27,0,Normal
785,1,298.5,308.0,56658.7,29,0,Normal
786,0,298.5,308.0,67532.40000000001,32,0,Normal
787,0,298.5,308.1,48640.4,34,0,Normal
788,2,298.6,308.2,57223.99999999999,36,0,Normal
789,0,298.6,308.2,71550.0,41,0,Normal
790,1,298.6,308.2,65472.0,43,0,Normal
791,0,298.5,308.2,51518.49999999999,46,0,Normal
792,0,298.5,308.1,47533.200000000004,48,0,Normal
793,0,298.4,308.0,58755.399999999994,50,0,Normal
794,2,298.3,308.0,63673.0,52,0,Normal
795,0,298.3,308.0,10966.8,57,1,PWF
796,0,298.2,308.0,58751.600000000006,59,0,Normal
797,0,298.4,308.2,53394.0,61,0,Normal
798,0,298.4,308.2,62607.6,63,0,Normal
799,0,298.3,308.0,68206.59999999999,65,0,Normal
800,0,298.2,307.9,88364.9,67,1,PWF
801,0,298.2,307.9,43589.200000000004,69,0,Normal
802,0,298.1,307.8,62179.2,71,0,Normal
803,1,298.1,307.7,69360.0,73,0,Normal
804,0,298.1,307.8,49660.2,76,0,Normal
805,1,298.1,307.8,65859.0,78,0,Normal
806,1,298.1,307.7,57373.399999999994,81,0,Normal
807,2,298.1,307.6,57208.200000000004,84,0,Normal
808,1,298.0,307.6,63034.399999999994,89,0,Normal
809,1,298.0,307.5,75699.9,92,0,Normal
810,1,298.0,307.5,64357.700000000004,95,0,Normal
811,1,298.0,307.5,55321.2,98,0,Normal
812,1,298.0,307.5,62217.200000000004,101,0,Normal
813,2,298.1,307.6,65973.6,104,0,Normal
814,0,298.1,307.7,55936.399999999994,109,0,Normal
815,0,298.1,307.7,71909.5,111,0,Normal
816,2,298.1,307.7,77331.2,113,0,Normal
817,2,298.0,307.6,51294.600000000006,118,0,Normal
818,0,298.0,307.6,47800.6,123,0,Normal
819,0,298.1,307.7,32857.6,125,1,PWF
820,0,298.1,307.7,47709.0,127,0,Normal
821,0,298.1,307.6,73383.2,129,0,Normal
822,1,298.1,307.8,48952.799999999996,131,0,Normal
823,0,298.2,307.8,54316.799999999996,134,0,Normal
824,0,298.1,307.7,66555.0,136,0,Normal
825,0,298.1,307.7,56265.0,138,0,Normal
826,1,298.1,307.6,56809.49999999999,140,0,Normal
827,0,298.1,307.6,67890.0,143,0,Normal
828,0,298.1,307.7,45926.4,145,0,Normal
829,1,298.1,307.7,58691.5,147,0,Normal
830,1,298.1,307.6,39667.2,150,0,Normal
831,0,298.1,307.5,65244.100000000006,153,0,Normal
832,0,298.1,307.6,58628.2,155,0,Normal
833,0,298.1,307.6,58627.2,157,0,Normal
834,0,298.1,307.7,68861.8,159,0,Normal
835,0,298.1,307.5,79843.4,161,0,Normal
836,1,298.0,307.5,49595.200000000004,163,0,Normal
837,2,297.8,307.3,60791.6,166,0,Normal
838,1,297.9,307.3,67876.0,171,0,Normal
839,0,297.8,307.2,76061.3,174,0,Normal
840,0,297.8,307.2,43240.0,176,0,Normal
841,0,297.8,307.3,44616.0,178,0,Normal
842,1,297.8,307.3,71010.0,180,0,Normal
843,1,297.8,307.4,68761.0,183,0,Normal
844,0,297.8,307.3,80947.0,186,1,OSF
845,0,297.8,307.2,57073.8,188,0,Normal
846,2,297.8,307.3,55668.99999999999,190,0,Normal
847,0,297.7,307.2,54344.399999999994,195,0,Normal
848,0,297.7,307.2,59856.0,197,0,Normal
849,1,297.8,307.2,57657.6,199,0,Normal
850,0,297.7,307.1,51793.0,0,0,Normal
851,1,297.7,307.2,61398.50000000001,2,0,Normal
852,0,297.7,307.2,63050.399999999994,5,0,Normal
853,2,297.7,307.1,41737.5,7,0,Normal
854,0,297.6,307.1,58643.200000000004,12,0,Normal
855,1,297.6,307.1,66047.9,14,0,Normal
856,0,297.7,307.2,57760.0,17,0,Normal
857,2,297.7,307.3,58440.4,19,0,Normal
858,0,297.8,307.3,71588.40000000001,24,0,Normal
859,2,297.7,307.2,63018.9,26,0,Normal
860,0,297.7,307.2,54543.600000000006,31,0,Normal
861,1,297.7,307.2,72441.59999999999,33,0,Normal
862,1,297.7,307.3,67158.0,36,0,Normal
863,1,297.6,307.1,59666.6,39,0,Normal
864,0,297.6,307.2,60331.6,42,0,Normal
865,1,297.6,307.2,62622.0,44,0,Normal
866,2,297.7,307.3,78437.2,47,0,Normal
867,1,297.8,307.4,45727.200000000004,52,0,Normal
868,0,297.7,307.4,59969.5,55,0,Normal
869,1,297.8,307.4,53716.8,57,0,Normal
870,0,297.8,307.4,62058.99999999999,60,0,Normal
871,0,297.8,307.6,48692.1,62,0,Normal
872,1,297.9,307.6,48752.700000000004,64,0,Normal
873,0,297.9,307.7,67354.8,67,0,Normal
874,1,297.9,307.7,59921.5,69,0,Normal
875,0,297.9,307.7,58129.600000000006,72,0,Normal
876,0,297.9,307.7,54374.9,74,0,Normal
877,1,298.1,307.9,48031.799999999996,76,0,Normal
878,0,298.1,307.9,62783.6,79,0,Normal
879,0,298.3,308.0,77440.9,81,0,Normal
880,1,298.3,308.1,53301.00000000001,83,0,Normal
881,0,298.3,308.0,62857.799999999996,86,0,Normal
882,0,298.3,308.1,39560.0,88,0,Normal
883,0,298.3,308.1,77438.4,90,0,Normal
884,0,298.4,308.1,79012.59999999999,92,0,Normal
885,0,298.4,308.1,52254.600000000006,94,0,Normal
886,0,298.3,308.0,68286.3,96,0,Normal
887,0,298.3,308.0,77004.0,98,0,Normal
888,1,298.2,307.8,52930.799999999996,100,0,Normal
889,1,298.1,307.7,67924.8,103,0,Normal
890,1,298.2,307.7,54350.399999999994,106,0,Normal
891,0,298.1,307.7,49615.5,109,0,Normal
892,0,298.0,307.6,70898.4,111,0,Normal
893,1,298.0,307.6,68615.4,113,0,Normal
894,1,298.0,307.6,68742.40000000001,116,0,Normal
895,1,298.0,307.6,46592.0,119,0,Normal
896,0,298.0,307.6,55202.399999999994,122,0,Normal
897,0,297.9,307.6,61172.100000000006,124,0,Normal
898,1,297.9,307.5,53200.799999999996,126,0,Normal
899,1,297.8,307.4,46218.6,129,0,Normal
900,2,297.7,307.4,57566.4,132,0,Normal
901,0,297.8,307.4,61689.6,137,0,Normal
902,0,297.7,307.4,51156.0,139,0,Normal
903,1,297.8,307.4,62696.8,141,0,Normal
904,0,297.8,307.5,48766.899999999994,144,0,Normal
905,2,297.9,307.5,43804.0,146,0,Normal
906,0,297.9,307.6,72979.2,151,0,Normal
907,0,297.9,307.5,56349.2,153,0,Normal
908,0,297.8,307.4,58421.600000000006,155,0,Normal
909,0,297.8,307.5,74225.2,157,0,Normal
910,0,297.8,307.5,55520.0,159,0,Normal
911,2,297.9,307.6,53748.0,161,0,Normal
912,1,297.9,307.6,60350.5,166,0,Normal
913,0,298.0,307.6,49295.4,169,0,Normal
914,0,297.9,307.6,40147.2,171,0,Normal
915,1,298.0,307.6,55856.4,173,0,Normal
916,0,297.9,307.6,49091.700000000004,176,0,Normal
917,0,297.9,307.6,74932.0,178,0,Normal
918,0,297.9,307.6,63769.6,180,0,Normal
919,0,297.9,307.6,39935.4,182,0,Normal
920,0,298.0,307.7,65436.0,184,0,Normal
921,2,298.0,307.7,56929.6,186,0,Normal
922,1,298.1,307.8,75275.2,191,0,Normal
923,1,298.0,307.7,56572.899999999994,194,0,Normal
924,1,298.0,307.8,59978.4,197,0,Normal
925,0,298.0,307.7,53068.899999999994,200,0,Normal
926,0,298.0,307.7,57740.4,202,0,Normal
927,0,298.0,307.7,70459.59999999999,204,0,Normal
928,1,298.1,307.9,69199.9,206,0,Normal
929,1,298.1,307.9,59840.0,0,0,Normal
930,0,298.2,308.0,49740.0,3,0,Normal
931,0,298.1,307.9,37817.5,5,0,Normal
932,0,298.1,307.9,53280.0,7,0,Normal
933,0,298.0,307.8,45645.600000000006,9,0,Normal
934,0,298.0,307.7,52138.9,11,0,Normal
935,0,297.9,307.7,68597.1,13,0,Normal
936,0,297.9,307.7,57944.9,15,0,Normal
937,0,298.0,307.7,49464.8,17,0,Normal
938,2,298.0,307.8,62809.2,19,0,Normal
939,0,298.0,307.8,48527.7,24,0,Normal
940,1,298.0,307.8,75484.7,26,0,Normal
941,1,298.1,307.9,58053.0,29,0,Normal
942,1,298.2,308.0,42727.299999999996,32,0,Normal
943,1,298.1,308.0,49399.8,35,0,Normal
944,0,298.1,308.0,57493.8,38,0,Normal
945,0,298.1,307.9,56543.399999999994,40,0,Normal
946,1,298.1,307.9,75872.7,42,0,Normal
947,1,298.1,308.0,39173.6,45,0,Normal
948,0,298.2,308.0,59826.4,48,0,Normal
949,0,298.1,307.9,61893.6,50,0,Normal
950,1,298.1,307.9,70231.7,52,0,Normal
951,0,298.1,307.9,56176.8,55,0,Normal
952,0,298.1,307.9,82935.0,57,0,Normal
953,0,298.1,308.0,61734.4,59,0,Normal
954,0,298.1,308.0,52653.6,61,0,Normal
955,0,298.1,308.1,48894.3,63,0,Normal
956,0,298.1,308.1,53004.799999999996,65,0,Normal
957,0,298.2,308.1,56607.799999999996,67,0,Normal
958,0,298.2,308.1,72953.8,69,0,Normal
959,0,298.1,308.1,64577.99999999999,71,0,Normal
960,1,298.1,308.0,64651.7,73,0,Normal
961,1,298.0,307.9,70400.40000000001,76,0,Normal
962,0,298.0,307.8,41745.299999999996,79,0,Normal
963,0,298.0,307.8,76593.0,81,0,Normal
964,0,297.9,307.7,55595.7,83,0,Normal
965,0,297.9,307.8,68427.09999999999,85,0,Normal
966,0,297.9,307.7,72201.6,87,0,Normal
967,1,297.9,307.7,63835.2,89,0,Normal
968,2,297.9,307.7,58086.2,92,0,Normal
969,2,297.9,307.7,63244.8,97,0,Normal
970,1,297.8,307.6,66788.8,102,0,Normal
971,0,297.8,307.6,74324.4,105,0,Normal
972,0,297.8,307.5,74137.6,107,0,Normal
973,0,297.8,307.5,67602.6,109,0,Normal
974,0,297.7,307.5,59710.7,111,0,Normal
975,1,297.8,307.5,65894.5,113,0,Normal
976,0,297.8,307.5,52331.100000000006,116,0,Normal
977,0,297.9,307.6,61357.5,118,0,Normal
978,0,297.9,307.6,60064.2,120,0,Normal
979,0,298.0,307.6,65074.799999999996,122,0,Normal
980,2,297.8,307.5,51050.3,124,0,Normal
981,1,297.9,307.6,80534.0,129,0,Normal
982,0,297.9,307.6,68404.6,132,0,Normal
983,0,297.9,307.6,49488.4,134,0,Normal
984,0,297.9,307.6,44199.1,136,0,Normal
985,0,298.0,307.6,70615.0,138,0,Normal
986,0,298.0,307.7,64843.200000000004,140,0,Normal
987,1,298.1,307.7,67260.59999999999,142,0,Normal
988,1,298.1,307.7,50133.1,145,0,Normal
989,0,298.0,307.7,62871.200000000004,148,0,Normal
990,2,298.0,307.6,65035.99999999999,150,0,Normal
991,1,298.0,307.6,76108.5,155,0,Normal
992,0,298.0,307.6,62325.0,158,0,Normal
993,1,298.0,307.7,61413.1,160,0,Normal
994,1,298.0,307.6,64779.6,163,0,Normal
995,1,298.0,307.5,63108.5,166,0,Normal
996,0,298.1,307.7,62709.6,169,0,Normal
997,0,298.1,307.6,64264.2,171,0,Normal
998,1,298.2,307.8,49888.799999999996,173,0,Normal
999,2,298.3,307.9,55664.00000000001,176,0,Normal
1000,0,298.2,307.9,41769.0,181,0,Normal
1001,0,298.2,307.8,68446.3,183,0,Normal
1002,1,298.2,307.8,57937.8,185,0,Normal
1003,0,298.2,307.8,64075.0,188,0,Normal
1004,1,298.3,308.0,62177.5,190,0,Normal
1005,1,298.2,307.9,63275.3,193,0,Normal
1006,0,298.3,308.0,68342.1,196,0,Normal
1007,1,298.4,308.0,54091.200000000004,198,1,TWF
1008,0,298.3,308.1,69053.59999999999,0,0,Normal
1009,2,298.3,308.0,50419.6,2,0,Normal
1010,0,298.4,308.0,58211.99999999999,7,0,Normal
1011,0,298.4,308.1,67914.90000000001,9,0,Normal
1012,0,298.4,308.2,55979.6,11,0,Normal
1013,0,298.5,308.2,44823.4,13,0,Normal
1014,1,298.5,308.2,58650.0,15,0,Normal
1015,0,298.5,308.2,68922.5,18,0,Normal
1016,0,298.5,308.3,57152.0,20,0,Normal
1017,1,298.5,308.3,69740.5,22,0,Normal
1018,0,298.6,308.4,53732.799999999996,25,0,Normal
1019,0,298.5,308.3,44731.7,27,0,Normal
1020,1,298.6,308.3,49277.9,29,0,Normal
1021,0,298.6,308.3,77319.0,32,0,Normal
1022,0,298.7,308.5,48803.2,34,0,Normal
1023,0,298.6,308.4,64820.799999999996,36,0,Normal
1024,0,298.6,308.4,63706.5,38,0,Normal
1025,0,298.6,308.4,78207.0,40,0,Normal
1026,0,298.5,308.2,86256.3,42,1,PWF
1027,0,298.5,308.3,64152.0,44,0,Normal
1028,0,298.7,308.5,63027.5,46,0,Normal
1029,0,298.7,308.5,63800.0,48,0,Normal
1030,1,298.7,308.5,44820.0,50,0,Normal
1031,2,298.7,308.4,51947.99999999999,53,0,Normal
1032,0,298.7,308.5,62456.00000000001,58,0,Normal
1033,0,298.7,308.4,64393.7,60,0,Normal
1034,0,298.7,308.5,78264.8,62,0,Normal
1035,1,298.7,308.6,42533.4,64,0,Normal
1036,0,298.7,308.5,58613.1,67,0,Normal
1037,1,298.7,308.5,71944.0,69,0,Normal
1038,0,298.7,308.4,45150.0,72,0,Normal
1039,1,298.7,308.3,62863.4,74,0,Normal
1040,0,298.7,308.5,58713.600000000006,77,0,Normal
1041,0,298.9,308.6,69300.0,79,0,Normal
1042,0,298.8,308.6,83586.8,81,0,Normal
1043,0,298.8,308.5,60936.8,83,0,Normal
1044,2,298.8,308.5,64688.4,85,0,Normal
1045,1,298.8,308.5,67545.0,90,0,Normal
1046,1,298.9,308.6,50239.8,93,0,Normal
1047,0,299.0,308.7,43137.6,96,0,Normal
1048,2,299.0,308.7,38606.0,98,0,Normal
1049,0,299.0,308.8,77556.0,103,0,Normal
1050,1,299.0,308.9,57380.4,105,0,Normal
1051,0,299.1,308.9,49905.600000000006,108,0,Normal
1052,0,299.1,308.9,45696.0,110,0,Normal
1053,1,299.1,308.9,73202.8,112,0,Normal
1054,1,299.2,309.0,48389.1,115,0,Normal
1055,0,299.3,309.1,60417.0,118,0,Normal
1056,1,299.3,309.1,53303.9,120,0,Normal
1057,0,299.3,309.1,63154.0,123,0,Normal
1058,0,299.3,309.2,42955.0,125,0,Normal
1059,0,299.3,309.2,60797.5,127,0,Normal
1060,1,299.3,309.2,60109.399999999994,129,0,Normal
1061,1,299.5,309.3,48910.0,132,0,Normal
1062,1,299.4,309.2,65268.0,135,0,Normal
1063,0,299.5,309.3,59670.799999999996,138,0,Normal
1064,0,299.5,309.3,84302.0,140,0,Normal
1065,1,299.6,309.4,47829.0,142,0,Normal
1066,0,299.6,309.4,54054.7,145,0,Normal
1067,0,299.5,309.3,72115.3,147,0,Normal
1068,0,299.5,309.3,64295.99999999999,149,0,Normal
1069,1,299.5,309.3,45648.0,151,0,Normal
1070,2,299.5,309.4,61538.4,154,0,Normal
1071,0,299.6,309.5,49943.1,159,0,Normal
1072,0,299.7,309.6,68901.3,161,0,Normal
1073,1,299.7,309.6,63067.9,163,0,Normal
1074,0,299.7,309.6,70541.4,166,0,Normal
1075,0,299.6,309.5,60154.2,168,0,Normal
1076,0,299.7,309.6,63996.9,170,0,Normal
1077,0,299.7,309.6,54734.4,172,0,Normal
